"Fold","Specificity","Sensitivity","Thresholds"
"Fold02",0.77431906614786,0.911111111111111,0.0180858321449129
"Fold02",0.778210116731518,0.911111111111111,0.0194124995253197
"Fold02",0.782101167315175,0.911111111111111,0.0197357903236676
"Fold02",0.785992217898833,0.911111111111111,0.0204016537466804
"Fold02",0.78988326848249,0.911111111111111,0.021007017816367
"Fold02",0.793774319066148,0.911111111111111,0.0214348801781824
"Fold02",0.797665369649806,0.911111111111111,0.0224592008064346
"Fold02",0.801556420233463,0.911111111111111,0.024372247374648
"Fold02",0.805447470817121,0.911111111111111,0.0260950827591085
"Fold02",0.809338521400778,0.911111111111111,0.0268778944675157
"Fold02",0.813229571984436,0.911111111111111,0.0287661917183337
"Fold02",0.817120622568093,0.911111111111111,0.0307768560898989
"Fold02",0.821011673151751,0.911111111111111,0.0310740450572972
"Fold02",0.824902723735409,0.911111111111111,0.0313848239453606
"Fold02",0.828793774319066,0.911111111111111,0.032065671380674
"Fold02",0.832684824902724,0.911111111111111,0.033684796765683
"Fold02",0.836575875486381,0.911111111111111,0.0358307975443187
"Fold02",0.840466926070039,0.911111111111111,0.0376498283383922
"Fold02",0.844357976653696,0.911111111111111,0.0395252940954596
"Fold02",0.848249027237354,0.911111111111111,0.0416876464628691
"Fold02",0.848249027237354,0.888888888888889,0.0432476579556574
"Fold02",0.852140077821012,0.888888888888889,0.0448710790453433
"Fold02",0.856031128404669,0.888888888888889,0.0465266089293868
"Fold02",0.859922178988327,0.888888888888889,0.0478326243648824
"Fold02",0.863813229571984,0.888888888888889,0.054342485377695
"Fold02",0.863813229571984,0.866666666666667,0.0603161402757125
"Fold02",0.867704280155642,0.866666666666667,0.0614925659691071
"Fold02",0.8715953307393,0.866666666666667,0.0637093647581064
"Fold02",0.875486381322957,0.866666666666667,0.0660427835068598
"Fold02",0.879377431906615,0.866666666666667,0.069279564553128
"Fold02",0.883268482490272,0.866666666666667,0.0722866849201268
"Fold02",0.88715953307393,0.866666666666667,0.0755931393135734
"Fold02",0.891050583657588,0.866666666666667,0.0786423678178727
"Fold02",0.894941634241245,0.866666666666667,0.0838524385592102
"Fold02",0.898832684824903,0.866666666666667,0.0906389413391724
"Fold02",0.90272373540856,0.866666666666667,0.0962271025312461
"Fold02",0.906614785992218,0.866666666666667,0.100642597881346
"Fold02",0.910505836575875,0.866666666666667,0.101575812116867
"Fold02",0.914396887159533,0.866666666666667,0.118996148457219
"Fold02",0.914396887159533,0.844444444444444,0.145127687726692
"Fold02",0.918287937743191,0.844444444444444,0.155117441287808
"Fold02",0.922178988326848,0.844444444444444,0.158746222737334
"Fold02",0.926070038910506,0.844444444444444,0.163314315571982
"Fold02",0.929961089494163,0.844444444444444,0.165876034569735
"Fold02",0.933852140077821,0.844444444444444,0.170711842923741
"Fold02",0.937743190661479,0.844444444444444,0.177042466421153
"Fold02",0.941634241245136,0.844444444444444,0.180132613024531
"Fold02",0.945525291828794,0.844444444444444,0.181782576274747
"Fold02",0.949416342412451,0.844444444444444,0.192806881400626
"Fold02",0.953307392996109,0.844444444444444,0.210398580465182
"Fold02",0.957198443579767,0.844444444444444,0.221007661932514
"Fold02",0.957198443579767,0.822222222222222,0.258053508398285
"Fold02",0.957198443579767,0.8,0.352982895548268
"Fold02",0.957198443579767,0.777777777777778,0.422975501772906
"Fold02",0.957198443579767,0.755555555555556,0.438231557189468
"Fold02",0.961089494163424,0.755555555555556,0.448333951801604
"Fold02",0.961089494163424,0.733333333333333,0.453481176691878
"Fold02",0.964980544747082,0.733333333333333,0.470479858185251
"Fold02",0.964980544747082,0.711111111111111,0.491579838214547
"Fold02",0.964980544747082,0.688888888888889,0.499967635929841
"Fold02",0.968871595330739,0.688888888888889,0.504618059196021
"Fold02",0.968871595330739,0.666666666666667,0.515007111098773
"Fold02",0.968871595330739,0.644444444444444,0.53420685272034
"Fold02",0.968871595330739,0.622222222222222,0.551613674452972
"Fold02",0.968871595330739,0.6,0.57331035153354
"Fold02",0.972762645914397,0.6,0.613436650942197
"Fold02",0.972762645914397,0.577777777777778,0.644343473245218
"Fold02",0.976653696498054,0.577777777777778,0.652036862372938
"Fold02",0.976653696498054,0.555555555555556,0.667105208204837
"Fold02",0.980544747081712,0.555555555555556,0.693324707759251
"Fold02",0.980544747081712,0.533333333333333,0.741830782927716
"Fold02",0.98443579766537,0.533333333333333,0.787898669128207
"Fold02",0.988326848249027,0.533333333333333,0.800920537292946
"Fold02",0.988326848249027,0.511111111111111,0.810838219619387
"Fold02",0.988326848249027,0.488888888888889,0.821194458413541
"Fold02",0.988326848249027,0.466666666666667,0.834846972111133
"Fold02",0.988326848249027,0.444444444444444,0.849336447382196
"Fold02",0.988326848249027,0.422222222222222,0.857090649854526
"Fold02",0.992217898832685,0.422222222222222,0.874065272877109
"Fold02",0.992217898832685,0.4,0.894289059367997
"Fold02",0.992217898832685,0.377777777777778,0.905097452471501
"Fold02",0.992217898832685,0.355555555555556,0.910221018262037
"Fold02",0.992217898832685,0.333333333333333,0.920805129586802
"Fold02",0.992217898832685,0.311111111111111,0.93283873322079
"Fold02",0.992217898832685,0.288888888888889,0.935776528138257
"Fold02",0.992217898832685,0.266666666666667,0.946790740076163
"Fold02",0.996108949416342,0.266666666666667,0.958118457715507
"Fold02",1,0.266666666666667,0.959133160553866
"Fold02",1,0.244444444444444,0.962117579957487
"Fold02",1,0.222222222222222,0.965386927775289
"Fold02",1,0.2,0.96858231573814
"Fold02",1,0.177777777777778,0.973371415341201
"Fold02",1,0.155555555555556,0.976083998105366
"Fold02",1,0.133333333333333,0.97702333951199
"Fold02",1,0.111111111111111,0.978280497265233
"Fold02",1,0.0888888888888889,0.979109523515065
"Fold02",1,0.0666666666666667,0.979985486055691
"Fold02",1,0.0444444444444444,0.987316314945221
"Fold02",1,0.0222222222222222,0.994608104143926
"Fold02",1,0,Inf
"Fold03",0,1,-Inf
"Fold03",0.00390625,1,0.000907031347745161
"Fold03",0.0078125,1,0.000923421927330168
"Fold03",0.01171875,1,0.00101002573298976
"Fold03",0.015625,1,0.00108801946721739
"Fold03",0.01953125,1,0.00109766655030241
"Fold03",0.0234375,1,0.00110408977163913
"Fold03",0.02734375,1,0.00115524620674626
"Fold03",0.03125,1,0.00121091842301175
"Fold03",0.03515625,1,0.00122301843261528
"Fold03",0.0390625,1,0.00123810488706541
"Fold03",0.04296875,1,0.0012565273777159
"Fold03",0.046875,1,0.0012820290426074
"Fold03",0.05078125,1,0.00130470975082256
"Fold03",0.0546875,1,0.00134130788987353
"Fold03",0.05859375,1,0.00137333951167019
"Fold03",0.0625,1,0.00137470062993855
"Fold03",0.06640625,1,0.00138774974302344
"Fold03",0.0703125,1,0.0014124535356871
"Fold03",0.07421875,1,0.00144490693841992
"Fold03",0.078125,1,0.00147266539756068
"Fold03",0.08203125,1,0.00148928575323062
"Fold03",0.0859375,1,0.00150140561582056
"Fold03",0.08984375,1,0.00150475744373856
"Fold03",0.09375,1,0.0015140320509036
"Fold03",0.09765625,1,0.00152489980375603
"Fold03",0.1015625,1,0.00154198089081354
"Fold03",0.10546875,1,0.0015587606074003
"Fold03",0.109375,1,0.00158036729152272
"Fold03",0.11328125,1,0.00160541679381667
"Fold03",0.1171875,1,0.00161165057885875
"Fold03",0.12109375,1,0.0016139130258663
"Fold03",0.125,1,0.00162594143409453
"Fold03",0.12890625,1,0.00163874370160686
"Fold03",0.1328125,1,0.00164394437050712
"Fold03",0.13671875,1,0.00165128948853156
"Fold03",0.140625,1,0.00165641684254452
"Fold03",0.14453125,1,0.00165759645239355
"Fold03",0.1484375,1,0.00165961699136719
"Fold03",0.15234375,1,0.00167921157751005
"Fold03",0.15625,1,0.00170359543698232
"Fold03",0.16015625,1,0.00173222506011581
"Fold03",0.1640625,1,0.00176006012021635
"Fold03",0.16796875,1,0.00177783044090183
"Fold03",0.171875,1,0.00179692130099961
"Fold03",0.17578125,1,0.00181170178160786
"Fold03",0.1796875,1,0.0018224168489755
"Fold03",0.18359375,1,0.00183243416596075
"Fold03",0.1875,1,0.00184388512948411
"Fold03",0.19140625,1,0.00185264950384979
"Fold03",0.1953125,1,0.00185735559247503
"Fold03",0.19921875,1,0.00188622524395204
"Fold03",0.203125,1,0.00192091147470795
"Fold03",0.20703125,1,0.00192799456620994
"Fold03",0.2109375,1,0.00194053750612412
"Fold03",0.21484375,1,0.00195325130739878
"Fold03",0.21875,1,0.00195775298664144
"Fold03",0.22265625,1,0.00196218521829314
"Fold03",0.2265625,1,0.00197115187958747
"Fold03",0.23046875,1,0.00198832388839022
"Fold03",0.234375,1,0.00200357491381153
"Fold03",0.23828125,1,0.00201263362583843
"Fold03",0.2421875,1,0.00203251984305164
"Fold03",0.24609375,1,0.00205039014661502
"Fold03",0.25,1,0.00205814719573256
"Fold03",0.25390625,1,0.00207287237367895
"Fold03",0.2578125,1,0.0020822819620365
"Fold03",0.26171875,1,0.00209101106326769
"Fold03",0.265625,1,0.00210955060010431
"Fold03",0.26953125,1,0.00212322855962494
"Fold03",0.2734375,1,0.00213086545138954
"Fold03",0.27734375,1,0.00213989466185168
"Fold03",0.28125,1,0.00215533851677426
"Fold03",0.28515625,1,0.00218369809444347
"Fold03",0.2890625,1,0.00223193798582211
"Fold03",0.29296875,1,0.00226576759207234
"Fold03",0.296875,1,0.00226805580684807
"Fold03",0.30078125,1,0.00227025419630908
"Fold03",0.3046875,1,0.00227317551283025
"Fold03",0.30859375,1,0.00227544538088258
"Fold03",0.3125,1,0.00227714803749624
"Fold03",0.31640625,1,0.00228778719522553
"Fold03",0.3203125,1,0.00233097348197157
"Fold03",0.32421875,1,0.00236401199290262
"Fold03",0.328125,1,0.00236905270919706
"Fold03",0.33203125,1,0.00237558039280063
"Fold03",0.33203125,0.977272727272727,0.00238499512566927
"Fold03",0.3359375,0.977272727272727,0.00239926041186564
"Fold03",0.33984375,0.977272727272727,0.00241268472834102
"Fold03",0.34375,0.977272727272727,0.00242767503714961
"Fold03",0.34765625,0.977272727272727,0.0024442008133086
"Fold03",0.3515625,0.977272727272727,0.0024590361870015
"Fold03",0.35546875,0.977272727272727,0.00249115864547848
"Fold03",0.359375,0.977272727272727,0.00254310174009146
"Fold03",0.36328125,0.977272727272727,0.00257300415527645
"Fold03",0.3671875,0.977272727272727,0.00262006955962606
"Fold03",0.37109375,0.977272727272727,0.00266452585297649
"Fold03",0.375,0.977272727272727,0.00268599992712657
"Fold03",0.37890625,0.977272727272727,0.00271198362015362
"Fold03",0.3828125,0.977272727272727,0.00273133035325972
"Fold03",0.38671875,0.977272727272727,0.0027458880584778
"Fold03",0.390625,0.977272727272727,0.00275772000066036
"Fold03",0.39453125,0.977272727272727,0.0027872338459962
"Fold03",0.3984375,0.977272727272727,0.00281003696901917
"Fold03",0.40234375,0.977272727272727,0.00283402970126481
"Fold03",0.40625,0.977272727272727,0.00287897996376895
"Fold03",0.41015625,0.977272727272727,0.00290565834566951
"Fold03",0.4140625,0.977272727272727,0.00291235208708152
"Fold03",0.41796875,0.977272727272727,0.00293974759191923
"Fold03",0.421875,0.977272727272727,0.00298769114536101
"Fold03",0.42578125,0.977272727272727,0.00303193914017688
"Fold03",0.4296875,0.977272727272727,0.00306671327889443
"Fold03",0.43359375,0.977272727272727,0.00311457984488006
"Fold03",0.4375,0.977272727272727,0.00314927210988088
"Fold03",0.44140625,0.977272727272727,0.00321848899255636
"Fold03",0.4453125,0.977272727272727,0.00328989558267531
"Fold03",0.44921875,0.977272727272727,0.00330112428723945
"Fold03",0.453125,0.977272727272727,0.00332986718641155
"Fold03",0.45703125,0.977272727272727,0.00337385342011161
"Fold03",0.4609375,0.977272727272727,0.00340481869449882
"Fold03",0.46484375,0.977272727272727,0.0034929212504355
"Fold03",0.46875,0.977272727272727,0.00357997584529114
"Fold03",0.47265625,0.977272727272727,0.00363584573430586
"Fold03",0.4765625,0.977272727272727,0.00368925117161165
"Fold03",0.48046875,0.977272727272727,0.00371724651301236
"Fold03",0.484375,0.977272727272727,0.00381641404700029
"Fold03",0.48828125,0.977272727272727,0.00391486217386334
"Fold03",0.4921875,0.977272727272727,0.00393851379227837
"Fold03",0.49609375,0.977272727272727,0.00396297947761118
"Fold03",0.5,0.977272727272727,0.00400643117273452
"Fold03",0.50390625,0.977272727272727,0.00405259328224256
"Fold03",0.5078125,0.977272727272727,0.00407905895952315
"Fold03",0.51171875,0.977272727272727,0.00410311832963985
"Fold03",0.515625,0.977272727272727,0.00416736389375653
"Fold03",0.51953125,0.977272727272727,0.00421056054854354
"Fold03",0.5234375,0.977272727272727,0.00424614125836222
"Fold03",0.52734375,0.977272727272727,0.00430196013698373
"Fold03",0.53125,0.977272727272727,0.00441178380553767
"Fold03",0.53515625,0.977272727272727,0.00450988093892106
"Fold03",0.5390625,0.977272727272727,0.00452115984121946
"Fold03",0.54296875,0.977272727272727,0.00453005113231231
"Fold03",0.546875,0.977272727272727,0.00470412336421707
"Fold03",0.55078125,0.977272727272727,0.00501328918602609
"Fold03",0.5546875,0.977272727272727,0.00516050088293168
"Fold03",0.55859375,0.977272727272727,0.00525238696740065
"Fold03",0.5625,0.977272727272727,0.00540425656925664
"Fold03",0.56640625,0.977272727272727,0.00553505697291473
"Fold03",0.5703125,0.977272727272727,0.0056216542014116
"Fold03",0.57421875,0.977272727272727,0.00570463046765382
"Fold03",0.578125,0.977272727272727,0.00579712110784455
"Fold03",0.58203125,0.977272727272727,0.00586648931702398
"Fold03",0.5859375,0.977272727272727,0.00593611952535758
"Fold03",0.58984375,0.977272727272727,0.00602573024303325
"Fold03",0.59375,0.977272727272727,0.00611727759612885
"Fold03",0.59765625,0.977272727272727,0.00615006632780007
"Fold03",0.6015625,0.977272727272727,0.00626171078973423
"Fold03",0.60546875,0.977272727272727,0.00637799931029579
"Fold03",0.609375,0.977272727272727,0.00646232259715676
"Fold03",0.61328125,0.977272727272727,0.00656558478193218
"Fold03",0.6171875,0.977272727272727,0.00671985944581951
"Fold03",0.62109375,0.977272727272727,0.00691112195459503
"Fold03",0.625,0.977272727272727,0.00708276096469321
"Fold03",0.62890625,0.977272727272727,0.00724646874932163
"Fold03",0.6328125,0.977272727272727,0.00744514178202023
"Fold03",0.63671875,0.977272727272727,0.00760334905652647
"Fold03",0.640625,0.977272727272727,0.00779054962363397
"Fold03",0.6484375,0.977272727272727,0.0079939280312134
"Fold03",0.65234375,0.977272727272727,0.0080274208293376
"Fold03",0.65625,0.977272727272727,0.00834604885577503
"Fold03",0.66015625,0.977272727272727,0.0086659353198697
"Fold03",0.6640625,0.977272727272727,0.00867261489012282
"Fold03",0.66796875,0.977272727272727,0.00878865057321935
"Fold03",0.671875,0.977272727272727,0.00922703627501218
"Fold03",0.67578125,0.977272727272727,0.00967187543322994
"Fold03",0.6796875,0.977272727272727,0.010126898451093
"Fold03",0.68359375,0.977272727272727,0.0104901670780847
"Fold03",0.6875,0.977272727272727,0.0105406971309669
"Fold03",0.69140625,0.977272727272727,0.0107592185753101
"Fold03",0.6953125,0.977272727272727,0.0110265983456405
"Fold03",0.69921875,0.977272727272727,0.0111517311485068
"Fold03",0.703125,0.977272727272727,0.0112317435396092
"Fold03",0.70703125,0.977272727272727,0.0112847978104551
"Fold03",0.7109375,0.977272727272727,0.0113765358773245
"Fold03",0.71484375,0.977272727272727,0.011491010160075
"Fold03",0.71875,0.977272727272727,0.011556524405795
"Fold03",0.72265625,0.977272727272727,0.0116457099576728
"Fold03",0.7265625,0.977272727272727,0.011832776307681
"Fold03",0.73046875,0.977272727272727,0.0120004533744382
"Fold03",0.73046875,0.954545454545455,0.0122157851626213
"Fold03",0.734375,0.954545454545455,0.0123979621507603
"Fold03",0.734375,0.931818181818182,0.0124908269018767
"Fold03",0.73828125,0.931818181818182,0.0126768471567093
"Fold03",0.7421875,0.931818181818182,0.0129217449221952
"Fold03",0.7421875,0.909090909090909,0.0135253427132057
"Fold03",0.74609375,0.909090909090909,0.0140322720887999
"Fold03",0.75,0.909090909090909,0.0141546787813246
"Fold03",0.75390625,0.909090909090909,0.0152060529926836
"Fold03",0.7578125,0.909090909090909,0.0162648901537827
"Fold03",0.7578125,0.886363636363636,0.0166988419263743
"Fold03",0.76171875,0.886363636363636,0.0171182379837344
"Fold03",0.765625,0.886363636363636,0.0173530318856709
"Fold03",0.76953125,0.886363636363636,0.0175496265618355
"Fold03",0.7734375,0.886363636363636,0.0178667903616157
"Fold03",0.77734375,0.886363636363636,0.0187185568252998
"Fold03",0.78125,0.886363636363636,0.0194783394700995
"Fold03",0.78125,0.863636363636364,0.0205978033196141
"Fold03",0.78515625,0.863636363636364,0.0221706276501756
"Fold03",0.7890625,0.863636363636364,0.02284326633974
"Fold03",0.79296875,0.863636363636364,0.0229753217261374
"Fold03",0.79296875,0.840909090909091,0.0239820961719995
"Fold03",0.796875,0.840909090909091,0.0249911038774749
"Fold03",0.80078125,0.840909090909091,0.0251252029784744
"Fold03",0.8046875,0.840909090909091,0.0258274614218846
"Fold03",0.80859375,0.840909090909091,0.0266609320689947
"Fold03",0.8125,0.840909090909091,0.0268878376361493
"Fold03",0.81640625,0.840909090909091,0.027075135993146
"Fold03",0.8203125,0.840909090909091,0.0275186715796362
"Fold03",0.82421875,0.840909090909091,0.0280984318821461
"Fold03",0.828125,0.840909090909091,0.0284333345091594
"Fold03",0.83203125,0.840909090909091,0.0286054792248776
"Fold03",0.8359375,0.840909090909091,0.0311573945199504
"Fold03",0.83984375,0.840909090909091,0.0356987504816322
"Fold03",0.84375,0.840909090909091,0.0380127438406869
"Fold03",0.84765625,0.840909090909091,0.038364301016852
"Fold03",0.8515625,0.840909090909091,0.0387532005730703
"Fold03",0.85546875,0.840909090909091,0.0398382859342125
"Fold03",0.859375,0.840909090909091,0.0407224572327443
"Fold03",0.86328125,0.840909090909091,0.0415296965442694
"Fold03",0.8671875,0.840909090909091,0.0425600605646417
"Fold03",0.87109375,0.840909090909091,0.0435654317887966
"Fold03",0.875,0.840909090909091,0.0447828955258462
"Fold03",0.87890625,0.840909090909091,0.0457190035972033
"Fold03",0.8828125,0.840909090909091,0.0476776851090057
"Fold03",0.88671875,0.840909090909091,0.0518967661521102
"Fold03",0.890625,0.840909090909091,0.0557033028624987
"Fold03",0.89453125,0.840909090909091,0.0577852429884241
"Fold03",0.8984375,0.840909090909091,0.0598346405415479
"Fold03",0.90234375,0.840909090909091,0.0617193739626683
"Fold03",0.90625,0.840909090909091,0.0638360820193745
"Fold03",0.91015625,0.840909090909091,0.0672742528688566
"Fold03",0.91015625,0.818181818181818,0.0723341688835963
"Fold03",0.9140625,0.818181818181818,0.0775823298910596
"Fold03",0.91796875,0.818181818181818,0.0854983789563168
"Fold03",0.91796875,0.795454545454545,0.103312890569563
"Fold03",0.921875,0.795454545454545,0.116328991795252
"Fold03",0.92578125,0.795454545454545,0.121641082432722
"Fold03",0.92578125,0.772727272727273,0.131703079803343
"Fold03",0.92578125,0.75,0.141530350812717
"Fold03",0.9296875,0.75,0.150797418300831
"Fold03",0.93359375,0.75,0.15962515936341
"Fold03",0.9375,0.75,0.177300386178995
"Fold03",0.94140625,0.75,0.206221914185146
"Fold03",0.9453125,0.75,0.225558240822797
"Fold03",0.94921875,0.75,0.234346484963753
"Fold03",0.953125,0.75,0.243062239875958
"Fold03",0.95703125,0.75,0.274179246914592
"Fold03",0.9609375,0.75,0.322076657399302
"Fold03",0.96484375,0.75,0.345534843531566
"Fold03",0.96484375,0.727272727272727,0.351358492411589
"Fold03",0.96875,0.727272727272727,0.36039750952846
"Fold03",0.96875,0.704545454545455,0.36896991697565
"Fold03",0.97265625,0.704545454545455,0.377162514312338
"Fold03",0.97265625,0.681818181818182,0.395983415149855
"Fold03",0.97265625,0.659090909090909,0.421888736316726
"Fold03",0.97265625,0.636363636363636,0.445765726110632
"Fold03",0.9765625,0.636363636363636,0.481244411037547
"Fold03",0.9765625,0.613636363636364,0.523420899855199
"Fold03",0.98046875,0.613636363636364,0.560226240277357
"Fold03",0.984375,0.613636363636364,0.590640271479324
"Fold03",0.98828125,0.613636363636364,0.604021648738777
"Fold03",0.98828125,0.590909090909091,0.620294639046459
"Fold03",0.98828125,0.568181818181818,0.645719581477036
"Fold03",0.98828125,0.545454545454545,0.660130531409583
"Fold03",0.9921875,0.545454545454545,0.678118229012203
"Fold03",0.9921875,0.522727272727273,0.69491188050707
"Fold03",0.9921875,0.5,0.702874775230078
"Fold03",0.9921875,0.477272727272727,0.709003746359387
"Fold03",0.99609375,0.477272727272727,0.713605320794694
"Fold03",0.99609375,0.454545454545455,0.737179840506032
"Fold03",0.99609375,0.431818181818182,0.759095247235107
"Fold03",0.99609375,0.409090909090909,0.777673501460053
"Fold03",0.99609375,0.386363636363636,0.807526615984464
"Fold03",0.99609375,0.363636363636364,0.823508763919586
"Fold03",0.99609375,0.340909090909091,0.839282314954461
"Fold03",0.99609375,0.318181818181818,0.854819851053889
"Fold03",0.99609375,0.295454545454545,0.873663786385904
"Fold03",0.99609375,0.272727272727273,0.910756571857412
"Fold03",0.99609375,0.25,0.933768128093654
"Fold03",0.99609375,0.227272727272727,0.949717737216648
"Fold03",0.99609375,0.204545454545455,0.966631644737411
"Fold03",0.99609375,0.181818181818182,0.970543048872493
"Fold03",0.99609375,0.159090909090909,0.971737087782593
"Fold03",0.99609375,0.136363636363636,0.974026390891034
"Fold03",0.99609375,0.113636363636364,0.977197191136901
"Fold03",0.99609375,0.0909090909090909,0.980462605467737
"Fold03",0.99609375,0.0681818181818182,0.983973532701408
"Fold03",1,0.0681818181818182,0.987171124077872
"Fold03",1,0.0454545454545455,0.989111076975267
"Fold03",1,0.0227272727272727,0.991205229384907
"Fold03",1,0,Inf
"Fold04",0,1,-Inf
"Fold04",0.00390625,1,0.000909920731322421
"Fold04",0.0078125,1,0.00106664088027726
"Fold04",0.01171875,1,0.00124345697349979
"Fold04",0.015625,1,0.00128195767769027
"Fold04",0.01953125,1,0.00132020666262589
"Fold04",0.0234375,1,0.00135952364747148
"Fold04",0.02734375,1,0.00137966155724376
"Fold04",0.03125,1,0.00138690911931837
"Fold04",0.03515625,1,0.00139820698753859
"Fold04",0.0390625,1,0.00140880056675698
"Fold04",0.04296875,1,0.00141132373901659
"Fold04",0.046875,1,0.00141330239032613
"Fold04",0.05078125,1,0.0014244541494175
"Fold04",0.0546875,1,0.00144028405294022
"Fold04",0.05859375,1,0.00145771994996461
"Fold04",0.0625,1,0.00147164463172637
"Fold04",0.06640625,1,0.00147623634972173
"Fold04",0.0703125,1,0.00148350593111466
"Fold04",0.07421875,1,0.00149194179270702
"Fold04",0.078125,1,0.00149512088258205
"Fold04",0.08203125,1,0.00149993163701735
"Fold04",0.0859375,1,0.00151428183266093
"Fold04",0.08984375,1,0.00153698296945031
"Fold04",0.09375,1,0.00155145336874922
"Fold04",0.09765625,1,0.00156127382908661
"Fold04",0.1015625,1,0.00157650791259872
"Fold04",0.10546875,1,0.00159203600317119
"Fold04",0.109375,1,0.00160813192123804
"Fold04",0.11328125,1,0.00162564839052462
"Fold04",0.1171875,1,0.0016401620474953
"Fold04",0.12109375,1,0.00165403619948104
"Fold04",0.125,1,0.00166549482377764
"Fold04",0.12890625,1,0.00167080945253842
"Fold04",0.1328125,1,0.00167987734831584
"Fold04",0.13671875,1,0.00169939665243661
"Fold04",0.140625,1,0.00171842669404274
"Fold04",0.14453125,1,0.00173426087639173
"Fold04",0.14453125,0.977777777777778,0.00174474797310749
"Fold04",0.1484375,0.977777777777778,0.00174942705548397
"Fold04",0.15234375,0.977777777777778,0.00176840935405655
"Fold04",0.15625,0.977777777777778,0.00179570185209961
"Fold04",0.16015625,0.977777777777778,0.00181855020273199
"Fold04",0.1640625,0.977777777777778,0.00183274051293572
"Fold04",0.16796875,0.977777777777778,0.00184330942435931
"Fold04",0.171875,0.977777777777778,0.00184985559498458
"Fold04",0.17578125,0.977777777777778,0.00185811743943865
"Fold04",0.1796875,0.977777777777778,0.00186795952485006
"Fold04",0.18359375,0.977777777777778,0.00187240775782965
"Fold04",0.1875,0.977777777777778,0.00188573485023018
"Fold04",0.19140625,0.977777777777778,0.00189821344107655
"Fold04",0.1953125,0.977777777777778,0.00190587116921925
"Fold04",0.19921875,0.977777777777778,0.00191246579351159
"Fold04",0.203125,0.977777777777778,0.00191542524578951
"Fold04",0.20703125,0.977777777777778,0.00192844003616653
"Fold04",0.2109375,0.977777777777778,0.00193942285295204
"Fold04",0.21484375,0.977777777777778,0.00194730403314259
"Fold04",0.21875,0.977777777777778,0.00195656031536257
"Fold04",0.22265625,0.977777777777778,0.00195905614467528
"Fold04",0.2265625,0.977777777777778,0.00196144327684505
"Fold04",0.23046875,0.977777777777778,0.0019804299206571
"Fold04",0.234375,0.977777777777778,0.00199915472830633
"Fold04",0.23828125,0.977777777777778,0.00200884815949505
"Fold04",0.2421875,0.977777777777778,0.002019156299049
"Fold04",0.24609375,0.977777777777778,0.00202959725297971
"Fold04",0.25,0.977777777777778,0.00204555408654405
"Fold04",0.25390625,0.977777777777778,0.00205383696533526
"Fold04",0.2578125,0.977777777777778,0.00205979626463425
"Fold04",0.26171875,0.977777777777778,0.00206970683845778
"Fold04",0.265625,0.977777777777778,0.00207498760656733
"Fold04",0.26953125,0.977777777777778,0.00208117028878689
"Fold04",0.2734375,0.977777777777778,0.00208983974320813
"Fold04",0.27734375,0.977777777777778,0.00209795360292248
"Fold04",0.28515625,0.977777777777778,0.00210554470342589
"Fold04",0.2890625,0.977777777777778,0.00211140499471927
"Fold04",0.29296875,0.977777777777778,0.00213180394452538
"Fold04",0.296875,0.977777777777778,0.00215809614266368
"Fold04",0.30078125,0.977777777777778,0.00220115169477331
"Fold04",0.3046875,0.977777777777778,0.00224410790436132
"Fold04",0.30859375,0.977777777777778,0.00225615550928751
"Fold04",0.3125,0.977777777777778,0.00227105588092384
"Fold04",0.31640625,0.977777777777778,0.00228474495334473
"Fold04",0.3203125,0.977777777777778,0.00229713537002779
"Fold04",0.32421875,0.977777777777778,0.0023109234590236
"Fold04",0.328125,0.977777777777778,0.00231838613414566
"Fold04",0.33203125,0.977777777777778,0.00232593931894197
"Fold04",0.3359375,0.977777777777778,0.00233355832346417
"Fold04",0.33984375,0.977777777777778,0.00236402492079101
"Fold04",0.34375,0.977777777777778,0.00239467066980646
"Fold04",0.34765625,0.977777777777778,0.00240402223239045
"Fold04",0.3515625,0.977777777777778,0.00241885714829462
"Fold04",0.35546875,0.977777777777778,0.00243271403850738
"Fold04",0.359375,0.977777777777778,0.00247062334994952
"Fold04",0.36328125,0.977777777777778,0.00250643080134487
"Fold04",0.3671875,0.977777777777778,0.00253697200291993
"Fold04",0.37109375,0.977777777777778,0.0026046292927296
"Fold04",0.375,0.977777777777778,0.00264852243336425
"Fold04",0.37890625,0.977777777777778,0.00265404727409126
"Fold04",0.3828125,0.977777777777778,0.00266735601175864
"Fold04",0.38671875,0.977777777777778,0.00271593279303115
"Fold04",0.390625,0.977777777777778,0.00275432599685313
"Fold04",0.39453125,0.977777777777778,0.00277373655495151
"Fold04",0.3984375,0.977777777777778,0.00280546327897522
"Fold04",0.40234375,0.977777777777778,0.00282961315514187
"Fold04",0.40625,0.977777777777778,0.00284729636905003
"Fold04",0.41015625,0.977777777777778,0.00286305463753749
"Fold04",0.4140625,0.977777777777778,0.00287647208021192
"Fold04",0.41796875,0.977777777777778,0.00290279246035915
"Fold04",0.421875,0.977777777777778,0.00297003225124721
"Fold04",0.42578125,0.977777777777778,0.00303236096810679
"Fold04",0.4296875,0.977777777777778,0.00304732250726168
"Fold04",0.43359375,0.977777777777778,0.0030620884954991
"Fold04",0.4375,0.977777777777778,0.00308370189347512
"Fold04",0.44140625,0.977777777777778,0.00313249682896823
"Fold04",0.4453125,0.977777777777778,0.0031869895564032
