"Threshold","Recall","Precision"
0.949193842685071,0.317073170731707,1
0.952579384055943,0.304878048780488,1
0.957975955706536,0.292682926829268,1
0.963417288807695,0.280487804878049,1
0.967108777103868,0.268292682926829,1
0.968667170111381,0.25609756097561,1
0.969859793825169,0.24390243902439,1
0.970516595270472,0.231707317073171,1
0.972040820951659,0.219512195121951,1
0.97408410371378,0.207317073170732,1
0.976649546797257,0.195121951219512,1
0.978391434290017,0.182926829268293,1
0.979235486459501,0.170731707317073,1
0.980781726551841,0.158536585365854,1
0.981855361929083,0.146341463414634,1
0.983867149311538,0.134146341463415,1
0.986162676939585,0.121951219512195,1
0.987745636683091,0.109756097560976,1
0.988969409460939,0.0975609756097561,1
0.990331475788758,0.0853658536585366,1
0.991991843020116,0.0731707317073171,1
0.99263960797499,0.0609756097560976,1
0.992799931916216,0.048780487804878,1
0.995336699309872,0.0365853658536585,1
0.997854086501216,0.024390243902439,1
0.998091989806721,0.0121951219512195,1
Inf,0,0
